PUNTO;A 2023_0089 1;A 2024_0092 3;A 2024_0098 3;A 2024_0116 3;A 2024_0079 3;A 2024_0105 3;B 2023_0089 23;B 2024_0092 19;B 2024_0098 19;B 2024_0116 19;B 2024_0079 19;B 2024_0105 19;C 2023_0089 25;C 2024_0092 26;C 2024_0098 26;C 2024_0116 26;C 2024_0079 26;C 2024_0105 26;D 2023_0089 26;D 2024_0092 27;D 2024_0098 27;D 2024_0116 27;D 2024_0079 27;D 2024_0105 27;E 2023_0089 43;E 2024_0092 41;E 2024_0098 41;E 2024_0116 41;E 2024_0079 41;E 2024_0105 41;F 2023_0089 50;F 2024_0092 50;F 2024_0098 50;F 2024_0116 50;F 2024_0079 50;F 2024_0105 50;G 2023_0089 64;G 2024_0092 64;G 2024_0098 64;G 2024_0116 64;G 2024_0079 64;G 2024_0105 64;H 2023_0089 43;H 2024_0092 41;H 2024_0098 41;H 2024_0116 41;H 2024_0079 41;H 2024_0105 41;I 2023_0089 45;I 2024_0092 47;I 2024_0098 47;I 2024_0116 47;I 2024_0079 46;I 2024_0105 47;J 2023_0089 46;J 2024_0092 48;J 2024_0098 48;J 2024_0116 48;J 2024_0079 47;J 2024_0105 48;
139;-504.93;-476.17;-497.3;-467.95;-445.28;-480.57;-521.12;-490.02;-513.44;-499.54;-504.17;-510.22;-514.93;-479.2;-504.23;-494.3;-500.47;-490.25;-523.38;-502.59;-483.6;-508.52;-313.4;-514.11;-508.1;-504.28;-464.67;-515.29;-420.64;-504.99;-468.02;-485.91;-469.81;-502.56;-447.41;-491.5;-495.04;-475.48;-484.82;-500.59;-384.05;-488.16;-508.1;-504.28;-464.67;-515.29;-420.64;-504.99;-509.22;-499.08;-486.75;-462.51;-478.42;-490.53;-469.12;-512.03;-504.07;-519.12;-495.76;-528.92;
140;-505.85;-475.34;-496.84;-468.2;-445.28;-480.2;-522.33;-490.11;-513.44;-500.25;-504.46;-509.76;-515.4;-478.91;-504.02;-494.22;-500.22;-490.63;-524.42;-501.8;-483.27;-508.39;-310.27;-514.48;-509.06;-504.32;-463.79;-514.88;-421.31;-505.03;-470.14;-486.12;-470.44;-502.56;-447.66;-490.92;-495.5;-474.93;-484.45;-500.14;-383.97;-488.37;-509.06;-504.32;-463.79;-514.88;-421.31;-505.03;-510.18;-499;-486.88;-463.13;-477.96;-490.32;-470.29;-511.49;-504.48;-519.79;-495.68;-529.38;
141;-506.23;-474.63;-496.51;-468.32;-445.16;-480.15;-523.25;-490.27;-513.39;-500.54;-504.63;-509.85;-515.69;-478.91;-503.69;-494.34;-499.89;-490.88;-525.01;-501.04;-482.93;-508.52;-306.73;-514.82;-509.81;-504.19;-463.63;-514.42;-422.27;-505.03;-471.77;-486.33;-471.02;-502.6;-448.32;-490.5;-495.96;-474.39;-484.28;-499.68;-383.51;-488.66;-509.81;-504.19;-463.63;-514.42;-422.27;-505.03;-510.77;-498.83;-486.96;-463.42;-477.26;-490.16;-471.04;-511.45;-504.19;-519.7;-495.55;-529.46;
142;-506.81;-473.76;-496.39;-468.61;-445.08;-479.95;-524.16;-490.36;-513.1;-500.87;-504.75;-509.47;-516.03;-478.82;-503.6;-494.22;-499.47;-491.34;-525.67;-500.17;-482.56;-508.47;-304.93;-515.23;-510.82;-504.15;-463.33;-513.92;-422.89;-505.07;-474.27;-486.21;-471.56;-502.64;-448.62;-489.58;-496.51;-473.47;-483.9;-499.13;-382.89;-488.74;-510.82;-504.15;-463.33;-513.92;-422.89;-505.07;-511.64;-498.67;-487;-463.88;-476.88;-489.7;-471.83;-510.49;-504.57;-518.87;-495.51;-529.5;
143;-507.23;-473.26;-496.3;-468.65;-445.03;-479.74;-524.96;-490.11;-513.27;-502.04;-505.09;-509.47;-516.32;-478.61;-503.6;-494.38;-499.01;-491.21;-526.17;-499.33;-482.22;-508.43;-302.59;-515.69;-511.65;-504.15;-463.17;-513.5;-423.77;-505.15;-476.07;-486.16;-472.27;-502.56;-449.41;-488.83;-496.96;-472.85;-483.61;-498.72;-382.26;-488.79;-511.65;-504.15;-463.17;-513.5;-423.77;-505.15;-512.31;-498.58;-487.04;-464.21;-476.34;-489.28;-472.5;-510.61;-504.19;-518.87;-495.55;-529.71;
144;-507.94;-472.56;-496.3;-468.9;-445.03;-479.49;-526.08;-490.27;-513.14;-501.83;-505.42;-509.14;-517.04;-478.53;-503.48;-494.34;-498.76;-491.5;-527.05;-498.29;-481.72;-508.35;-301.43;-515.94;-512.65;-504.03;-462.79;-512.71;-424.27;-505.19;-477.99;-486.08;-472.94;-502.56;-449.83;-487.87;-497.67;-471.89;-482.99;-497.97;-381.93;-488.87;-512.65;-504.03;-462.79;-512.71;-424.27;-505.19;-513.31;-498.5;-487.08;-464.46;-476.09;-488.7;-473.67;-510.61;-503.98;-518.54;-495.51;-529;
145;-508.73;-471.98;-496.22;-469.15;-445.16;-479.16;-526.92;-490.65;-512.98;-501.96;-505.88;-509.97;-517.88;-478.4;-503.35;-494.43;-498.43;-491.71;-528.05;-497.54;-481.39;-508.39;-299.84;-516.32;-513.53;-503.82;-462.62;-512.21;-424.98;-505.07;-479.78;-485.87;-473.36;-502.39;-450.45;-487.33;-498.13;-470.93;-482.69;-497.59;-381.51;-488.91;-513.53;-503.82;-462.62;-512.21;-424.98;-505.07;-514.23;-498.38;-487.21;-464.79;-475.75;-488.08;-474.54;-509.78;-503.9;-518.87;-495.47;-528.92;
146;-509.82;-471.44;-496.09;-469.44;-445.08;-479.03;-528.05;-490.48;-512.68;-503.46;-506.13;-510.01;-518.97;-478.4;-503.19;-494.38;-498.01;-492.13;-529.39;-496.54;-480.89;-508.22;-298.92;-516.74;-514.66;-503.82;-462.25;-511.58;-425.36;-505.24;-482.03;-485.54;-473.94;-502.43;-451.04;-486.54;-498.88;-469.72;-481.98;-496.84;-381.34;-488.95;-514.66;-503.82;-462.25;-511.58;-425.36;-505.24;-515.57;-498.04;-487.21;-465.08;-475.63;-487.13;-476;-509.86;-504.02;-518.7;-495.51;-530.38;
147;-510.74;-470.98;-495.47;-469.57;-445.12;-478.91;-528.88;-490.94;-512.81;-503.84;-506.55;-510.31;-519.73;-478.36;-503.14;-494.38;-497.89;-492.42;-530.18;-495.66;-480.43;-508.14;-298.13;-516.9;-515.53;-503.65;-462;-511.08;-425.94;-505.24;-483.79;-485.45;-474.23;-502.23;-451.58;-486.08;-499.38;-469.05;-481.57;-496.3;-381.17;-488.87;-515.53;-503.65;-462;-511.08;-425.94;-505.24;-516.57;-498;-487.42;-465.29;-475.25;-486.46;-476.92;-508.57;-503.4;-519.08;-495.3;-529.84;
148;-511.7;-470.36;-495.64;-469.73;-445.16;-478.62;-529.59;-490.61;-512.85;-503.13;-506.67;-510.18;-520.57;-478.4;-503.02;-494.38;-497.43;-492.84;-531.01;-494.58;-479.97;-508.01;-297.59;-517.07;-516.49;-503.65;-461.96;-510.54;-426.15;-505.24;-486.25;-485.12;-474.65;-502.02;-451.95;-485.2;-499.84;-468.13;-480.86;-495.42;-381.22;-488.79;-516.49;-503.65;-461.96;-510.54;-426.15;-505.24;-517.78;-497.84;-487.54;-465.29;-475.21;-485.46;-478.09;-507.61;-503.52;-519;-495.18;-529.8;
149;-512.41;-469.9;-495.72;-469.98;-445.24;-478.45;-530.09;-490.65;-512.68;-504.13;-507.18;-510.51;-520.99;-478.4;-502.94;-494.43;-497.35;-493.01;-531.26;-493.82;-479.55;-508.01;-297.13;-517.2;-517.03;-503.52;-462.04;-510.08;-426.69;-505.32;-487.83;-485;-474.9;-501.93;-452.5;-484.74;-500.05;-467.51;-480.48;-494.71;-381.26;-488.79;-517.03;-503.52;-462.04;-510.08;-426.69;-505.32;-518.4;-497.71;-487.62;-465.58;-475.13;-484.72;-478.67;-507.82;-503.77;-519.41;-495.1;-529.25;
150;-513.24;-469.19;-495.85;-470.73;-445.2;-478.24;-530.63;-490.31;-512.39;-504.3;-507.8;-510.22;-521.24;-478.28;-502.85;-494.47;-497.1;-493.34;-531.39;-492.78;-478.97;-507.97;-297.04;-517.24;-517.62;-503.44;-461.92;-509.28;-426.86;-505.32;-489.46;-484.66;-475.19;-501.68;-452.83;-483.99;-500.22;-466.46;-479.69;-493.79;-381.38;-488.49;-517.62;-503.44;-461.92;-509.28;-426.86;-505.32;-518.99;-497.38;-487.79;-465.79;-475.17;-483.47;-479.38;-506.4;-503.73;-518.49;-494.97;-529.3;
151;-513.74;-468.7;-495.72;-470.81;-445.37;-478;-530.88;-490.81;-512.27;-504.46;-508.34;-510.22;-521.5;-478.49;-502.85;-494.34;-496.68;-493.42;-531.31;-491.95;-478.3;-507.93;-296.92;-517.28;-518.08;-503.32;-462.21;-508.74;-427.23;-505.19;-490.25;-484.24;-475.44;-501.35;-453.16;-483.12;-500.34;-465.75;-479.23;-493;-381.59;-488.29;-518.08;-503.32;-462.21;-508.74;-427.23;-505.19;-519.36;-497.13;-487.87;-465.79;-475.17;-482.68;-479.68;-505.19;-503.44;-519.04;-494.81;-529.38;
152;-514.16;-468.03;-495.76;-471.06;-445.37;-477.62;-531.38;-490.52;-511.97;-504.55;-508.64;-509.43;-521.71;-478.53;-502.77;-494.43;-496.51;-493.34;-531.31;-490.86;-477.63;-507.68;-296.83;-517.28;-518.58;-503.07;-462.58;-508.12;-427.36;-505.15;-491.34;-483.79;-475.57;-501.02;-453.33;-481.7;-500.34;-464.96;-478.48;-491.71;-381.84;-487.87;-518.58;-503.07;-462.58;-508.12;-427.36;-505.15;-519.74;-496.8;-487.96;-465.95;-475.17;-481.27;-480.05;-504.61;-503.65;-519.16;-494.51;-528.67;
153;-514.49;-467.33;-495.76;-471.15;-445.74;-477.25;-531.84;-490.11;-511.77;-504.55;-509.09;-509.22;-522.21;-478.57;-502.52;-494.43;-496.26;-493.3;-531.68;-490.03;-476.75;-507.6;-297;-517.15;-518.79;-502.94;-462.83;-507.45;-427.65;-505.07;-492.13;-483.41;-475.78;-500.72;-453.66;-480.61;-500.39;-464.42;-478.06;-490.96;-382.09;-487.45;-518.79;-502.94;-462.83;-507.45;-427.65;-505.07;-520.07;-496.59;-487.91;-466.16;-475.25;-480.23;-480.51;-503.48;-503.23;-517.91;-494.27;-528.3;
154;-514.95;-466.79;-495.8;-471.35;-445.7;-476.96;-532.3;-489.94;-511.39;-503.63;-509.35;-508.34;-522.72;-478.74;-502.31;-494.3;-496.01;-492.96;-532.43;-488.9;-475.54;-507.43;-297.5;-516.99;-519.16;-502.86;-463.25;-506.53;-427.65;-504.99;-493.51;-482.95;-475.86;-500.1;-453.75;-478.86;-500.39;-463.67;-477.19;-489.83;-382.22;-486.7;-519.16;-502.86;-463.25;-506.53;-427.65;-504.99;-520.74;-496.13;-488.04;-466.16;-475.34;-478.7;-481.01;-501.65;-503.4;-517.7;-494.02;-528.21;
155;-515.45;-466.16;-495.64;-471.52;-446.11;-476.79;-532.51;-489.56;-511.35;-503.46;-509.89;-508.09;-523.14;-478.86;-502.18;-494.17;-495.63;-492.84;-532.77;-488.19;-474.67;-507.22;-298.09;-517.03;-519.29;-502.94;-463.54;-505.9;-427.73;-504.78;-494.59;-482.58;-475.86;-499.51;-453.75;-477.65;-500.39;-462.96;-476.64;-488.83;-382.22;-486.28;-519.29;-502.94;-463.54;-505.9;-427.73;-504.78;-521.2;-495.84;-488.12;-466.16;-475.5;-477.79;-481.43;-501.4;-503.15;-516.53;-493.77;-527.34;
156;-515.79;-465.33;-495.64;-471.69;-446.2;-476.38;-532.68;-489.35;-511.27;-504.38;-510.56;-508.01;-523.51;-478.99;-502.14;-493.84;-495.43;-492.76;-533.02;-487.15;-473.62;-506.85;-298.8;-517.03;-519.41;-502.77;-463.79;-505.11;-427.9;-504.65;-496.05;-481.95;-476.03;-498.8;-453.62;-476.36;-500.22;-461.96;-475.68;-487.49;-382.18;-485.66;-519.41;-502.77;-463.79;-505.11;-427.9;-504.65;-521.53;-495.34;-488.12;-466.12;-475.63;-476.91;-481.76;-499.94;-503.19;-515.7;-493.52;-527.46;
157;-516.04;-464.79;-495.68;-471.93;-446.49;-476.09;-532.72;-489.15;-511.14;-504.3;-511.35;-507.97;-523.51;-478.99;-502.1;-493.51;-495.13;-492.71;-532.85;-486.27;-472.79;-506.51;-299.8;-517.15;-519.37;-502.81;-463.96;-504.44;-427.98;-504.53;-496.97;-481.41;-475.98;-498.3;-453.46;-475.52;-499.8;-461.25;-475.06;-486.41;-382.05;-485.07;-519.37;-502.81;-463.96;-504.44;-427.98;-504.53;-521.62;-494.93;-488.2;-466.16;-475.71;-476.33;-481.84;-499.27;-502.81;-515.2;-493.23;-526.13;
158;-515.87;-463.88;-495.64;-471.89;-446.65;-475.96;-532.68;-489.19;-510.64;-501.33;-511.72;-508.05;-523.3;-479.07;-501.81;-492.76;-495.01;-492.67;-532.14;-485.1;-471.62;-506.09;-300.42;-517.28;-519.12;-502.73;-464.21;-503.23;-427.98;-504.32;-497.84;-480.57;-475.94;-497.55;-453.33;-474.48;-499.22;-460.45;-473.97;-485.16;-381.97;-484.57;-519.12;-502.73;-464.21;-503.23;-427.98;-504.32;-521.58;-494.31;-488.29;-466.08;-475.84;-475.5;-481.76;-497.39;-502.19;-513.99;-492.85;-525.96;
159;-515.79;-463.34;-495.68;-472.02;-447.07;-475.8;-532.68;-488.85;-510.39;-502.04;-512.35;-507.8;-522.88;-479.16;-501.56;-492.09;-494.51;-492.55;-531.35;-484.39;-470.91;-505.72;-301.51;-517.32;-518.83;-502.69;-464.59;-502.31;-427.98;-504.28;-498.43;-479.99;-475.82;-496.93;-453.08;-473.48;-498.63;-459.83;-473.18;-484.03;-381.76;-484.15;-518.83;-502.69;-464.59;-502.31;-427.98;-504.28;-521.33;-493.85;-488.33;-465.91;-476;-474.84;-481.3;-496.81;-502.27;-513.24;-492.61;-525.88;
160;-515.45;-462.43;-495.8;-471.64;-447.28;-475.71;-532.47;-488.14;-510.14;-501.92;-512.73;-507.3;-522.34;-479.11;-501.56;-490.92;-494.26;-492.59;-530.22;-483.18;-469.66;-505.05;-301.17;-517.24;-518.16;-502.52;-464.75;-501.4;-427.94;-503.98;-498.93;-479.2;-475.57;-495.93;-452.79;-472.31;-497.63;-458.78;-471.93;-482.4;-381.51;-483.36;-518.16;-502.52;-464.75;-501.4;-427.94;-503.98;-520.49;-493.19;-488.37;-465.5;-475.92;-473.8;-480.68;-494.97;-502.27;-512.16;-492.19;-526.21;
161;-515.12;-461.56;-495.8;-471.48;-447.77;-475.46;-532.43;-487.98;-509.55;-502.21;-513.52;-506.84;-521.92;-479.16;-501.31;-490.17;-493.92;-492.63;-529.72;-482.26;-468.83;-504.47;-301.63;-517.32;-517.7;-502.44;-464.92;-500.48;-427.9;-503.69;-499.35;-478.65;-475.36;-495.3;-452.41;-471.27;-496.76;-457.7;-471.18;-481.11;-381.43;-482.69;-517.7;-502.44;-464.92;-500.48;-427.9;-503.69;-520.16;-492.61;-488.37;-465.12;-476.13;-472.89;-480.18;-494.81;-502.02;-511.57;-491.73;-524;
162;-514.87;-460.73;-495.93;-471.06;-447.98;-475.21;-532.3;-487.94;-508.89;-500.96;-513.98;-506.26;-521.79;-479.2;-501.02;-489.04;-493.59;-492.3;-529.3;-481.01;-467.61;-503.8;-302.39;-516.99;-517.16;-502.19;-465.05;-499.31;-427.82;-503.27;-499.97;-477.69;-475.11;-494.3;-452.04;-469.1;-495.63;-456.45;-469.93;-479.36;-381.05;-481.65;-517.16;-502.19;-465.05;-499.31;-427.82;-503.27;-519.99;-491.9;-488.29;-464.54;-476.09;-471.43;-479.93;-492.89;-501.23;-510.4;-491.36;-523.96;
163;-514.78;-459.98;-495.6;-470.81;-448.23;-475.05;-532.01;-487.89;-508.51;-500.66;-514.65;-505.34;-521.79;-479.07;-500.77;-488.04;-492.88;-492.05;-529.05;-480.05;-466.74;-503.38;-302.59;-516.86;-516.91;-502.11;-465.13;-498.43;-427.61;-502.81;-500.22;-477.07;-474.82;-493.51;-451.45;-468.02;-494.84;-455.66;-469.09;-478.02;-380.55;-480.94;-516.91;-502.11;-465.13;-498.43;-427.61;-502.81;-519.91;-491.32;-488.2;-464.13;-475.92;-470.27;-479.68;-491.51;-500.56;-509.03;-490.86;-524.38;
164;-514.53;-458.98;-495.64;-470.23;-448.52;-474.51;-531.76;-487.43;-507.93;-500.29;-514.98;-503.75;-521.5;-478.91;-500.47;-486.54;-492.55;-491.63;-528.26;-478.88;-465.28;-502.63;-302.59;-516.49;-516.12;-501.94;-465.25;-497.14;-427.48;-502.11;-500.64;-476.03;-474.36;-492.88;-451.12;-465.93;-493.46;-454.53;-467.84;-476.18;-380.17;-479.61;-516.12;-501.94;-465.25;-497.14;-427.48;-502.11;-519.78;-490.45;-488.12;-463.5;-475.88;-468.57;-479.34;-489.43;-500.15;-507.28;-490.36;-522.79;
165;-514.24;-458.28;-495.72;-470.02;-448.65;-474.13;-531.47;-487.18;-507.68;-500.66;-515.56;-503.67;-520.99;-478.7;-500.22;-485.62;-492.09;-491.13;-527.68;-477.92;-464.07;-502;-302.93;-516.07;-515.74;-501.81;-465.42;-496.14;-427.36;-501.35;-500.93;-475.32;-473.94;-492.38;-450.41;-464.47;-492.33;-453.65;-466.84;-474.68;-379.55;-478.6;-515.74;-501.81;-465.42;-496.14;-427.36;-501.35;-519.53;-489.74;-488.04;-463.01;-475.8;-467.37;-478.84;-489.34;-499.56;-506.36;-489.82;-522.12;
166;-513.53;-457.03;-495.85;-469.78;-448.81;-473.3;-530.76;-487.1;-506.88;-499.41;-515.94;-502.83;-520.15;-478.36;-499.64;-484.12;-491.67;-490.59;-526.42;-476.63;-462.52;-501;-303.35;-515.53;-514.78;-501.35;-465.42;-494.68;-427.15;-500.31;-501.18;-474.23;-473.4;-491.75;-449.95;-462.76;-490.83;-452.19;-465.54;-472.72;-378.84;-477.1;-514.78;-501.35;-465.42;-494.68;-427.15;-500.31;-519.16;-488.66;-487.79;-462.34;-475.54;-465.54;-478.17;-487.09;-499.77;-503.94;-489.37;-520.54;
167;-512.95;-456.16;-495.89;-469.15;-449.02;-472.72;-530.22;-486.18;-506.38;-499.16;-516.52;-502.29;-519.43;-478.11;-499.39;-482.99;-490.96;-490.04;-525.21;-475.71;-461.56;-500.42;-303.39;-514.98;-513.86;-501.19;-465.21;-493.59;-426.86;-499.68;-501.18;-473.4;-472.77;-491.17;-448.87;-461.72;-489.41;-451.23;-464.58;-471.22;-377.67;-476.06;-513.86;-501.19;-465.21;-493.59;-426.86;-499.68;-518.36;-488;-487.54;-461.72;-475.04;-464.17;-477.34;-486.93;-498.56;-503.69;-488.7;-519.62;
168;-511.78;-455.08;-496.01;-468.45;-449.1;-471.93;-529.34;-486.06;-505.84;-496.37;-517.23;-501.54;-517.96;-477.7;-498.81;-481.33;-490.46;-489.63;-523.59;-474.29;-460.1;-499.29;-303.22;-514.11;-512.74;-500.85;-464.84;-492.09;-426.61;-498.81;-500.97;-472.19;-472.06;-490.25;-448.2;-460.13;-487.41;-449.98;-463.08;-468.92;-376.71;-474.39;-512.74;-500.85;-464.84;-492.09;-426.61;-498.81;-517.4;-486.88;-487;-460.81;-475;-462.47;-475.92;-484.46;-498.23;-502.56;-488.2;-518.16;
169;-511.2;-454.25;-495.56;-467.95;-449.23;-471.31;-528.84;-485.85;-505.34;-497.78;-517.78;-501;-516.91;-477.45;-498.47;-480.03;-489.75;-489.29;-522.29;-473.37;-459.02;-498.5;-302.89;-513.44;-511.9;-500.77;-464.54;-490.8;-426.19;-498.14;-500.52;-471.44;-471.48;-489.17;-447.16;-458.92;-485.87;-449.06;-462.04;-467.34;-375.46;-473.18;-511.9;-500.77;-464.54;-490.8;-426.19;-498.14;-516.57;-486.05;-486.5;-460.14;-474.79;-461.06;-475;-484.34;-497.35;-500.81;-487.54;-517.54;
170;-509.94;-453.17;-495.85;-467.29;-449.23;-470.48;-528.3;-485.26;-504.42;-495.99;-517.98;-500.12;-515.9;-476.86;-497.76;-478.28;-489.13;-488.46;-521.08;-472.08;-457.43;-497.41;-302.84;-512.4;-510.65;-500.27;-463.67;-489.04;-425.86;-497.31;-499.85;-470.18;-470.48;-487.58;-446.49;-457;-483.78;-447.39;-460.33;-465;-374.46;-471.34;-510.65;-500.27;-463.67;-489.04;-425.86;-497.31;-515.69;-484.8;-485.63;-458.98;-474.71;-459.19;-473.63;-481.59;-496.89;-498.77;-486.92;-515.2;
171;-509.19;-452.38;-495.89;-466.45;-449.31;-469.82;-527.96;-484.97;-503.96;-495.24;-518.61;-499.83;-515.35;-476.36;-497.35;-476.94;-488.25;-487.96;-520.37;-470.95;-456.47;-496.54;-302.55;-511.73;-509.9;-499.98;-462.83;-487.87;-425.36;-496.6;-499.39;-469.27;-469.81;-486.46;-445.11;-455.46;-482.32;-446.43;-459.24;-463.29;-373.21;-470.01;-509.9;-499.98;-462.83;-487.87;-425.36;-496.6;-515.23;-483.97;-484.97;-458.15;-474.59;-458.07;-473.17;-481.34;-496.43;-497.27;-486;-513.91;
172;-508.23;-451.26;-496.09;-465.29;-449.27;-468.82;-527.29;-484.35;-503.46;-493.15;-519.15;-497.45;-514.47;-475.53;-496.64;-474.86;-487.79;-487.04;-519.5;-469.66;-455.14;-495.2;-301.97;-510.85;-509.02;-499.48;-461.79;-486.12;-425.11;-495.39;-498.85;-467.97;-468.81;-484.74;-444.28;-453.12;-480.23;-444.64;-457.53;-460.95;-372.37;-468.22;-509.02;-499.48;-461.79;-486.12;-425.11;-495.39;-514.48;-482.6;-483.76;-456.78;-474.38;-456.66;-472.21;-480.46;-495.85;-495.77;-485.46;-513.2;
173;-507.69;-450.47;-496.26;-464.34;-449.19;-468.16;-526.79;-484.22;-502.92;-494.2;-519.53;-495.7;-513.8;-474.94;-496.01;-473.31;-486.83;-486.12;-518.71;-468.49;-454.09;-494.33;-301.55;-510.23;-508.27;-499.06;-460.91;-484.62;-424.65;-494.51;-498.26;-467.14;-468.06;-483.49;-442.77;-451.45;-478.48;-443.43;-456.32;-459.12;-371.66;-467;-508.27;-499.06;-460.91;-484.62;-424.65;-494.51;-514.02;-481.65;-482.89;-455.74;-474.08;-455.58;-471.5;-479.04;-495.18;-494.35;-484.55;-512.61;
174;-506.65;-449.31;-496.39;-462.84;-449.14;-467.04;-525.79;-483.93;-501.96;-491.36;-519.86;-494.57;-512.62;-473.69;-495.26;-471.15;-486.16;-484.95;-517.37;-467.16;-452.67;-492.91;-300.97;-509.22;-506.93;-498.64;-459.95;-482.62;-424.23;-493.17;-497.26;-465.85;-467.06;-481.45;-441.94;-448.91;-476.14;-441.51;-454.53;-456.62;-371.24;-465.13;-506.93;-498.64;-459.95;-482.62;-424.23;-493.17;-513.06;-480.11;-481.56;-454.16;-473.88;-454.04;-470.33;-477.96;-494.52;-491.6;-483.89;-511.53;
175;-505.77;-448.4;-496.47;-461.85;-448.94;-466.12;-525.12;-482.63;-501.29;-490.73;-520.32;-493.36;-511.27;-472.9;-494.55;-469.48;-485;-484.08;-515.95;-466.03;-451.67;-491.78;-299.96;-508.39;-506.06;-498.14;-459.08;-481.32;-423.56;-492.01;-496.51;-464.97;-466.18;-480.03;-440.4;-447.16;-474.31;-440.18;-453.19;-454.7;-370.28;-463.83;-506.06;-498.14;-459.08;-481.32;-423.56;-492.01;-512.14;-478.95;-480.48;-453.04;-473.25;-452.84;-469.16;-476.83;-493.81;-489.55;-483.06;-510.57;
176;-504.06;-447.32;-496.68;-460.52;-448.81;-464.84;-523.87;-482.18;-500.58;-489.65;-520.57;-491.27;-509.38;-471.65;-493.51;-467.06;-484.29;-482.95;-513.99;-464.57;-449.96;-490.24;-298.71;-507.14;-504.47;-497.47;-457.78;-479.28;-423.27;-490.59;-494.97;-463.43;-464.93;-478.07;-439.4;-445.03;-471.8;-438.13;-451.32;-451.98;-368.91;-461.75;-504.47;-497.47;-457.78;-479.28;-423.27;-490.59;-510.72;-477.29;-478.86;-451.51;-472.83;-450.76;-467.41;-475.16;-492.97;-487.05;-482.27;-508.78;
177;-502.68;-446.24;-496.76;-459.77;-448.4;-463.88;-522.95;-481.88;-500.04;-489.52;-521.07;-490.23;-507.87;-470.77;-492.84;-465.39;-483.16;-482.24;-512.28;-463.4;-448.71;-488.86;-297.59;-506.22;-503.3;-496.97;-456.7;-477.69;-422.6;-489.75;-493.76;-462.3;-464.01;-476.57;-437.85;-443.65;-469.88;-436.8;-449.98;-450.15;-366.49;-460.25;-503.3;-496.97;-456.7;-477.69;-422.6;-489.75;-509.51;-476.12;-477.74;-450.1;-472;-449.27;-465.99;-473.66;-492.47;-486.05;-481.23;-507.65;
178;-500.97;-445.12;-496.8;-457.82;-448.19;-462.18;-521.95;-481.88;-499;-487.85;-521.16;-490.98;-506.22;-469.56;-491.71;-462.63;-482.24;-481.07;-510.32;-461.9;-446.71;-486.81;-297.71;-504.84;-501.8;-496.3;-455.28;-475.23;-422.23;-488.46;-492.13;-460.71;-462.72;-474.32;-436.73;-441.69;-467.38;-434.83;-447.94;-447.14;-364.78;-457.91;-501.8;-496.3;-455.28;-475.23;-422.23;-488.46;-507.89;-474.51;-476.04;-448.27;-471.46;-447.11;-464.2;-473.29;-491.1;-483.21;-480.48;-505.98;
179;-500.05;-444.37;-496.76;-456.91;-447.73;-461.02;-521.28;-480.46;-498.33;-487.43;-521.28;-489.1;-505.26;-468.64;-490.88;-461.3;-481.03;-480.24;-509.44;-460.56;-445.41;-485.85;-297.13;-503.67;-500.67;-495.8;-454.03;-473.98;-421.31;-487.46;-491.17;-459.63;-461.72;-473.06;-435.02;-440.02;-465.46;-433.25;-446.35;-445.6;-363.07;-456.24;-500.67;-495.8;-454.03;-473.98;-421.31;-487.46;-507.05;-473.18;-474.75;-447.36;-470.87;-445.36;-463.07;-472.16;-489.97;-482.17;-479.32;-504.77;
180;-498.8;-443.29;-496.72;-455.25;-447.53;-459.4;-520.41;-479.59;-497.45;-486.6;-521.66;-488.19;-504.21;-467.31;-489.54;-458.96;-480.28;-478.95;-508.23;-458.85;-443.32;-484.06;-296.71;-502.05;-499.42;-494.93;-452.52;-471.93;-420.76;-485.87;-489.71;-458;-460.26;-470.81;-433.93;-437.6;-463.29;-431.08;-443.97;-443.18;-361.44;-453.57;-499.42;-494.93;-452.52;-471.93;-420.76;-485.87;-506.05;-471.23;-473.09;-445.53;-470.29;-442.91;-461.94;-470.87;-489.26;-480.67;-478.57;-502.73;
181;-497.97;-442.38;-496.72;-454.04;-447.11;-458.4;-519.78;-479.8;-496.7;-486.85;-521.7;-487.02;-503.45;-466.14;-488.67;-457.34;-478.99;-478.03;-507.32;-457.39;-441.74;-482.76;-296.33;-500.25;-498.67;-494.38;-451.27;-470.43;-419.93;-484.79;-488.79;-456.63;-459;-469.31;-432.01;-435.81;-461.5;-429.33;-442.3;-441.51;-360.27;-451.65;-498.67;-494.38;-451.27;-470.43;-419.93;-484.79;-505.26;-469.77;-471.77;-444.37;-469.37;-441.09;-461.11;-469.49;-488.22;-478.54;-477.25;-501.81;
182;-496.84;-441.13;-496.76;-452.55;-446.82;-456.62;-518.86;-477.75;-495.78;-484.51;-521.66;-485.72;-502.31;-464.6;-487.21;-454.87;-477.9;-476.11;-506.06;-455.59;-439.32;-481.01;-296.63;-495.58;-497.38;-493.42;-449.77;-468.47;-419.26;-482.91;-487.5;-454.75;-457.46;-467.14;-430.84;-432.97;-459.33;-426.74;-439.88;-439.09;-358.52;-448.94;-497.38;-493.42;-449.77;-468.47;-419.26;-482.91;-504.3;-467.78;-470.11;-442.71;-468.91;-438.43;-459.82;-467.37;-486.84;-475.67;-476.33;-499.35;
