day_time_index,Vacio_01,score_Vacio_01,Vacio_03,score_Vacio_03,Vacio_05,score_Vacio_05,Vacio_07,score_Vacio_07,Vacio_11,score_Vacio_11,Vacio_13,score_Vacio_13,Vacio_19,score_Vacio_19,Vacio_23,score_Vacio_23,Vacio_25,score_Vacio_25,Vacio_26,score_Vacio_26,Vacio_27,score_Vacio_27,Vacio_28,score_Vacio_28,Vacio_32,score_Vacio_32,Vacio_33,score_Vacio_33,Vacio_34,score_Vacio_34,Vacio_35,score_Vacio_35,Vacio_36,score_Vacio_36,Vacio_37,score_Vacio_37,Vacio_38,score_Vacio_38,Vacio_39,score_Vacio_39,Vacio_41,score_Vacio_41,Vacio_42,score_Vacio_42,Vacio_43,score_Vacio_43,Vacio_45,score_Vacio_45,Vacio_47,score_Vacio_47,Vacio_48,score_Vacio_48,Vacio_49,score_Vacio_49,Vacio_50,score_Vacio_50,Vacio_51,score_Vacio_51,Vacio_52,score_Vacio_52,Vacio_54,score_Vacio_54,Vacio_56,score_Vacio_56,Vacio_57,score_Vacio_57,Vacio_58,score_Vacio_58,Vacio_59,score_Vacio_59,Vacio_60,score_Vacio_60,Vacio_61,score_Vacio_61,Vacio_62,score_Vacio_62,Vacio_63,score_Vacio_63,Vacio_64,score_Vacio_64
366,-564.07,0.23328716357508875,-273.8,0.21464364366879218,-555.84,0.25067064066703226,-563.4,0.20996784020873974,-569.3,0.22596154013561354,-559.71,0.22571456116909644,-343.99,0.3199564881607701,-569.86,0.2062233448175807,-565.33,0.2053752365654594,-290.37,0.24457179000376505,-209.86,0.25149631442437714,-574.42,0.1775166832103662,-565.58,0.19145007815119253,-561.11,0.2372504624763117,-564.35,0.21795707083215277,-567.89,0.18421272117857834,-569.0,0.18956830507404332,-562.42,0.2434338113335377,-562.7,0.2203905972528865,-581.72,0.22949769975473217,-295.56,0.2146987412279319,-563.91,0.2520465038387724,-569.16,0.2306877557607277,-563.14,0.22358597409640935,-253.24,0.26197178499484525,-342.71,0.2840187604785454,-566.4,0.21372926992462565,-224.75,0.26361962022412905,-577.51,0.20292780830020446,-566.35,0.20111893794883184,-569.12,0.21522225617300728,-565.14,0.21315189934557233,-565.12,0.195366946926594,-564.88,0.22739785289588205,-568.57,0.2194340463671473,-566.38,0.2049319318881298,-235.94,0.18956333952548554,-563.8,0.2374728515879628,-556.59,0.22882973646067528,-237.47,0.28983802268804526
367,-563.91,0.22000310189206626,-273.17,0.19349241309553,-555.64,0.24386106322739906,-562.69,0.21988175518555905,-568.47,0.2309323973342584,-559.54,0.22671237438793634,-343.66,0.3214089116650324,-569.24,0.20775479598146593,-565.08,0.24810741449921447,-289.96,0.24470495690759422,-203.1,0.2735743322334775,-573.63,0.1728279525156975,-564.91,0.21084283411645433,-560.99,0.2371459730655979,-564.14,0.2150608142314891,-567.13,0.182645953229771,-568.25,0.21143426670342363,-562.29,0.2460406366488541,-562.58,0.21226999229615498,-581.09,0.2255717221274125,-295.14,0.21343197175413808,-563.83,0.24449139002539305,-568.49,0.23074924749089043,-562.85,0.23367043828923517,-252.95,0.2582310605318434,-342.71,0.28631964293118484,-566.27,0.22653081120515434,-224.46,0.28271674244299216,-576.67,0.20404849126642177,-565.52,0.22612102904249873,-568.87,0.21406773801343437,-564.47,0.226676209983798,-565.04,0.2059769910091448,-564.75,0.22838225341037008,-567.9,0.21900871642716047,-565.75,0.21868138430551198,-235.57,0.20006325765575295,-563.55,0.22857023924877384,-555.84,0.21814325666347856,-236.97,0.28930098763536294
368,-563.99,0.21781511393991415,-272.43,0.19099600602505817,-555.72,0.24505288507301937,-560.9,0.21686084528284827,-566.63,0.25421699795188196,-559.63,0.23408027565941503,-342.36,0.2815090455512716,-567.36,0.23746677427316693,-565.25,0.26325555426315395,-289.29,0.2389873925278324,-204.85,0.25979649908431623,-571.75,0.17482876672701947,-563.15,0.23604232920029453,-561.11,0.2352764226452681,-564.27,0.21204859762770945,-565.3,0.22975005251889574,-566.37,0.2124027334531015,-562.46,0.2459381181428698,-562.66,0.2121231245353566,-579.21,0.23116838539039075,-294.64,0.2041220359003442,-563.83,0.23050061301410568,-566.74,0.23127960018874916,-562.98,0.23849106421268224,-252.54,0.26213164898327757,-341.92,0.28449313514855057,-566.36,0.22801048517391673,-223.83,0.2591090436217667,-574.96,0.20285992007691656,-563.89,0.24469975034667207,-569.0,0.21294002719031846,-562.59,0.2399472148014647,-565.04,0.2418974074439756,-564.79,0.23713725518712425,-566.07,0.24161342588148196,-563.87,0.25256235526380366,-235.02,0.20542564524706497,-563.68,0.22990855287737577,-554.05,0.2236360109054761,-236.26,0.28778971421281074
369,-563.7,0.2177465297544631,-271.8,0.1841608990794334,-555.51,0.22204251892355475,-562.77,0.21693869945828315,-568.43,0.25757346850441704,-559.33,0.22170302725149413,-341.9,0.2836863315041096,-569.11,0.2371555204262509,-564.99,0.2584413510281293,-288.83,0.25241349114897454,-205.64,0.2611559784909458,-573.71,0.17268095142552678,-564.79,0.23605130601056912,-560.69,0.24083880499485463,-563.98,0.21188344314181057,-567.13,0.22935867265288692,-568.12,0.22044086125015677,-562.21,0.2456664217649754,-562.33,0.21632524190421745,-580.96,0.2311424089519019,-294.31,0.2017645619323264,-563.58,0.22534421178065128,-568.45,0.23256356422877456,-562.77,0.23894544840339235,-252.25,0.2624113265256536,-341.55,0.2756637829337125,-566.11,0.2456293243074433,-223.5,0.27681708741598965,-576.76,0.2028429475818647,-565.52,0.24470086206063094,-568.75,0.22456327963653894,-564.3,0.23997172283738774,-564.75,0.227946741574922,-564.59,0.2362870583282892,-567.69,0.24157116088420016,-565.75,0.25252988289992623,-234.65,0.20748376139807728,-563.43,0.2368845252356609,-555.72,0.2242013567443947,-235.8,0.2858024922550563
370,-564.24,0.22334513287494587,-271.06,0.18483545366435655,-556.14,0.22459126151093278,-563.9,0.21686649899380628,-569.68,0.25424269595927407,-559.92,0.23308637759756579,-341.53,0.28558819361898424,-570.37,0.2376199763910642,-565.58,0.2584818467056196,-288.16,0.246892242132079,-206.23,0.26114658804704716,-574.79,0.17484365323854667,-566.0,0.23605290657241357,-561.28,0.24397542578477993,-564.52,0.21074785060429646,-568.3,0.22990078662515265,-569.37,0.21270665138602232,-562.83,0.24537933646941523,-562.95,0.22495976448056507,-582.13,0.2312129072151236,-293.68,0.2019948373665028,-564.17,0.2272696301461873,-569.62,0.24399834890127658,-563.35,0.24182181661635643,-251.83,0.25699249966297494,-341.17,0.29408924782350415,-566.65,0.24581507408150344,-222.87,0.2815347357744959,-577.84,0.20289625192662686,-566.73,0.24473725370725014,-569.41,0.22572961737385527,-565.47,0.2399671631727401,-565.37,0.22801875750731362,-565.09,0.2362549111171229,-569.07,0.24164737101331657,-566.88,0.25258277257946593,-234.15,0.23665885388470836,-564.05,0.23676839675929504,-556.97,0.2211041274507305,-232.67,0.2994304217020897
371,-564.11,0.23127335687619488,-270.35,0.18587097855036977,-555.8,0.21015341569757778,-563.69,0.21627805504058384,-569.3,0.2574817042206825,-559.84,0.23894405484235468,-341.28,0.26219853851515895,-570.11,0.254500832303657,-565.41,0.2585822496326322,-287.75,0.24758706477806455,-207.81,0.26215690037381334,-574.5,0.17679062230004677,-565.67,0.23183631523136544,-561.19,0.24417181167949303,-564.48,0.21038227802486953,-567.97,0.2289388218505218,-569.08,0.21996134446390264,-562.71,0.2215171245086485,-562.79,0.21933348050180632,-581.84,0.2314210004215782,-293.35,0.20221661783749906,-564.04,0.23632607884704004,-569.33,0.2565241869685919,-563.14,0.23824822203121898,-251.42,0.257433403696251,-341.5,0.29443347784176566,-566.61,0.2432132895446404,-222.62,0.2817105481134521,-577.55,0.20157641055572623,-566.43,0.2446839383747173,-569.33,0.24161125946214754,-565.22,0.24670884674766902,-565.29,0.2414357797165163,-565.09,0.2360642020179079,-568.78,0.2541313545665341,-566.42,0.24911720249832947,-233.73,0.2529655751938897,-563.85,0.23651032337264372,-556.68,0.20396055177328165,-232.55,0.27930723011529957
372,-563.95,0.22610226381482018,-269.64,0.18612034711808922,-555.76,0.20991680035774413,-563.9,0.21973788183285714,-569.64,0.25766067781165974,-559.63,0.2119185894493843,-341.11,0.2565819003582428,-570.28,0.2541416085684868,-565.16,0.26707064208564124,-287.16,0.2477021671812446,-208.86,0.2620372290102565,-574.79,0.20981670209073608,-565.96,0.233650355847059,-560.99,0.23554993099753024,-564.27,0.20107355521339632,-568.22,0.22880699863630138,-569.25,0.2199741053030025,-562.42,0.22244180104731442,-562.62,0.21371293031365218,-582.17,0.2314886136070973,-292.89,0.20466108724316934,-563.87,0.24708119341295778,-569.54,0.2527185355787838,-562.93,0.22680977286685483,-250.92,0.24650317648105308,-340.38,0.2947569141419821,-566.44,0.2443778371729466,-222.2,0.28083130152760627,-577.76,0.1990325035272691,-566.64,0.246348821440578,-569.04,0.24165656408067232,-565.47,0.2467322078705505,-565.16,0.25327318882681576,-564.79,0.23137531888149684,-568.95,0.254197395314322,-566.71,0.2488927550189879,-233.35,0.25196762387767624,-563.72,0.22758372088615278,-556.89,0.1997994133870446,-232.96,0.2788077811768086
373,-564.32,0.22279608074801738,-269.23,0.18539718128718768,-556.09,0.2030788197165091,-563.52,0.21473641284127878,-569.22,0.25528554262795217,-559.96,0.20561702589168987,-341.28,0.2593684761349529,-569.99,0.25373389135601565,-565.67,0.23714465387231604,-286.62,0.24524216506204213,-208.65,0.2621576171755333,-574.5,0.21140006671537492,-565.71,0.21666465253094946,-561.36,0.23162905234869802,-564.64,0.1933716051996542,-567.93,0.2284288210154855,-569.04,0.21830897847189534,-562.83,0.2057202581479681,-563.04,0.20628131404548675,-581.84,0.23151682363978884,-292.51,0.21548380310913928,-564.33,0.24204894022537182,-569.33,0.25643626418413307,-563.35,0.22762114917883214,-250.55,0.2467875277290715,-340.17,0.30453749962736343,-566.73,0.24583068480999554,-221.91,0.28083403595109,-577.43,0.20164374753578518,-566.39,0.24451402203155892,-569.5,0.24164084192704394,-565.14,0.2225594124280762,-565.5,0.2135956139597924,-565.17,0.23083299676923452,-568.7,0.2510298225768118,-566.42,0.2585123147835021,-232.98,0.2400494079498051,-564.18,0.24406928112978055,-556.68,0.19385651610410126,-233.09,0.2808940306052037
374,-563.95,0.23239315782530823,-268.44,0.18570604588872575,-555.55,0.20411863559144328,-563.19,0.20751377357806805,-568.97,0.2534510175017521,-559.5,0.20384645652606317,-341.36,0.25935201361202526,-569.66,0.2510342018975157,-565.16,0.25644396642750966,-286.04,0.24263956476845014,-212.24,0.267460308612789,-574.13,0.212200617834063,-565.33,0.21478881229004299,-560.86,0.2023018205958924,-564.14,0.2009983591395169,-567.55,0.20146824625246715,-568.79,0.2186509190170771,-562.33,0.20142361121024185,-562.45,0.19196686380665162,-581.47,0.2314658785744459,-292.06,0.21434443424030464,-563.66,0.23768692643300676,-568.87,0.25590685262071466,-562.89,0.21044563324856308,-250.05,0.22786156068280447,-339.88,0.3060084526423037,-566.23,0.22286878234138077,-221.54,0.27991987056948875,-577.18,0.20862161115718159,-566.02,0.22017089108209648,-568.91,0.24433053670814225,-564.89,0.22253199348030933,-564.91,0.24400331633658737,-564.71,0.229922280974427,-568.24,0.24860058785398853,-566.17,0.2355961731522379,-232.48,0.22729405567515154,-563.6,0.2375609874093901,-556.38,0.19109569079793445,-233.21,0.2724225848530641
375,-564.07,0.2329737544245251,-268.07,0.1858009537054494,-555.89,0.19195801196187423,-562.98,0.22116254627752846,-568.68,0.23974062931235235,-559.75,0.20323328710254118,-340.82,0.25730879204598067,-569.41,0.2323869867952864,-565.41,0.24900386088220383,-285.7,0.24503817109424347,-212.74,0.2676171753638982,-573.79,0.21615692330034295,-565.16,0.22943353602602728,-561.11,0.19629675193924012,-564.35,0.20341814625216162,-567.34,0.215293567878966,-568.62,0.211931236522789,-562.46,0.2038405592173727,-562.7,0.1844672436473963,-581.26,0.26227863886415365,-291.64,0.21566904645326662,-563.91,0.20789587267551163,-568.83,0.24329406876671156,-563.14,0.2194623299318051,-249.72,0.22813741899109286,-338.75,0.3065182150001455,-566.44,0.2237023878991446,-221.24,0.27654619070795416,-576.97,0.24215222224962077,-565.85,0.2236297591690883,-569.25,0.22977909715149414,-564.64,0.2308871698027848,-565.04,0.21590195790623476,-564.88,0.22419413509347347,-568.15,0.22984220103067643,-565.92,0.2346219536213557,-232.19,0.21646302896759712,-563.89,0.24377169954262157,-556.13,0.18423415463218673,-233.21,0.27112925573454577
376,-563.7,0.20247319160717248,-267.24,0.18653176766110285,-555.38,0.19296731764259634,-562.77,0.21224719319307558,-568.51,0.23374361655825915,-559.38,0.20755112303654505,-340.4,0.2564895684607395,-569.16,0.2198931301461013,-564.87,0.21398252416801417,-285.12,0.23831806219104146,-208.77,0.2603489290014911,-573.67,0.21164267108121418,-564.83,0.20533519504310588,-560.78,0.19440149921958494,-563.93,0.1800880686969525,-567.05,0.20692176181570066,-568.29,0.2170424634472299,-562.08,0.2018000343060854,-562.29,0.17321821172281054,-581.09,0.2525889847637512,-291.18,0.20276991196896546,-563.54,0.20667674064788155,-568.54,0.24829390898527823,-562.64,0.20792476036491922,-249.13,0.2398897930697917,-338.42,0.3093068785476607,-565.98,0.2274196173105824,-220.78,0.28549016158278606,-576.72,0.25826029043509924,-565.64,0.21657125702450386,-568.66,0.2302484582603402,-564.43,0.22690594206586812,-564.7,0.21170336321221891,-564.54,0.21865654812742796,-567.9,0.23984782584531955,-565.75,0.2266605211048413,-231.64,0.20078671159854977,-563.3,0.21872152361916086,-555.84,0.1842611730390538,-233.09,0.24293986926277555
377,-563.45,0.20001965685234882,-266.78,0.18996744628210668,-555.22,0.19448254420259042,-562.86,0.2096296104827785,-568.55,0.22699059214512518,-559.0,0.21074029560244134,-341.15,0.25484953962860335,-569.2,0.23435971568079633,-564.7,0.20064659070933435,-284.7,0.25111003156801165,-203.39,0.28836865327197203,-573.71,0.2070443024385032,-564.87,0.18751012937393538,-560.48,0.1929529653035659,-563.6,0.17820912183341586,-567.18,0.18773680313029695,-568.33,0.20342984623778093,-561.79,0.19810622115700133,-562.12,0.1723319937380167,-581.13,0.2650584971520277,-290.85,0.2002984356706336,-563.33,0.19879151562405128,-568.54,0.25463499170892634,-562.48,0.19879811744949238,-248.8,0.23504414381869432,-338.46,0.30860824704314305,-565.86,0.20561900466029032,-220.49,0.296282522056185,-576.76,0.2581583161375129,-565.68,0.21421641132663993,-568.54,0.21673101778509096,-564.47,0.20530511555840844,-564.54,0.20486755806820545,-564.25,0.19964833327823472,-567.94,0.23767100095875554,-565.79,0.2107363995366655,-231.35,0.19826010347063389,-563.18,0.21325594393448136,-555.93,0.18417067539492005,-232.88,0.2490872012561775
378,-564.28,0.19961365917712887,-266.07,0.19892202722292618,-555.97,0.19748856651535698,-562.48,0.20963296058156738,-568.3,0.224581237678162,-559.84,0.21077266333069244,-340.11,0.2525157347082907,-568.9,0.21971074376857097,-565.5,0.20018203284451325,-284.07,0.2411027446584913,-198.38,0.2685370469531099,-573.42,0.21559602613271234,-564.66,0.18717938561806938,-561.36,0.19219411885225834,-564.56,0.17802419315924536,-566.8,0.19086360941972363,-568.08,0.194217994210395,-562.67,0.19749387552168532,-562.83,0.17221791064241287,-580.84,0.2528771476625331,-290.39,0.19609308289103466,-564.08,0.1987653243537141,-568.29,0.22904344646520577,-563.27,0.19869456154383103,-248.26,0.23220387017157645,-338.04,0.3095672793419013,-566.57,0.19319085823161772,-219.99,0.2885336269026508,-576.38,0.2578412610960762,-565.43,0.20691107314725765,-569.25,0.2164811846946512,-564.18,0.2077215103904529,-565.33,0.2046716541970276,-565.04,0.19983901426636153,-567.69,0.21837436292035753,-565.46,0.21200893766714357,-230.85,0.21034241466626818,-564.05,0.21281150306954055,-555.59,0.18022926429329433,-232.46,0.2512898170470382
379,-564.11,0.19877916636773751,-265.62,0.20599212131562503,-555.84,0.19776231252704868,-562.94,0.20825656951898797,-568.68,0.20554517125261623,-559.71,0.19801644686814907,-339.82,0.25135683581556423,-569.32,0.19524897911344852,-565.33,0.19916883355190518,-283.74,0.24124795529072174,-196.84,0.2683634660708002,-573.71,0.21075048700823357,-565.04,0.18715071071958855,-561.15,0.1932792320483529,-564.35,0.17764158549867506,-567.26,0.1869634874929947,-568.33,0.1839515819450428,-562.46,0.18693174572311558,-562.7,0.17291108194246557,-581.21,0.25124052620205617,-289.97,0.20345266858205788,-563.87,0.19789065780750661,-568.62,0.21882883179286655,-563.06,0.19834322189699774,-247.85,0.22916142091396263,-337.21,0.31080155933981757,-566.48,0.20172208487862975,-219.7,0.2671517306427049,-576.76,0.24160646911694061,-565.77,0.20700355921355973,-569.12,0.21209978864072493,-564.51,0.21471575501378423,-565.16,0.20593549857681934,-564.88,0.2029591065950829,-568.03,0.21842323806306607,-565.87,0.2077056745772102,-230.47,0.21916796436415717,-563.85,0.21157013850926065,-555.93,0.1813415165197938,-232.13,0.26554493096229476
380,-563.45,0.1773040353001039,-265.08,0.2184938110727191,-555.18,0.20368076634520924,-562.9,0.1847537190712994,-568.68,0.2014741756870054,-559.0,0.19005480467304425,-339.61,0.253024686976954,-569.32,0.19043260509847473,-564.62,0.1789923705451243,-283.07,0.22292148127202835,-193.62,0.2592111807954474,-573.71,0.1933234080833078,-565.04,0.1904965204588445,-560.44,0.18170271994265424,-563.68,0.1630624294516423,-567.3,0.18667957623601558,-568.37,0.18101331350142136,-561.83,0.16953818591743636,-562.08,0.15659280755038676,-581.09,0.2511901326419816,-289.43,0.19650041975133647,-563.29,0.18257861070703482,-568.62,0.20375095103253354,-562.43,0.17757827171367407,-247.35,0.22960178648274077,-337.38,0.3113373057415906,-565.86,0.1897302258331698,-219.24,0.25170997715894894,-576.72,0.2398455586667888,-565.77,0.20533020476750444,-568.45,0.20106799673690084,-564.51,0.20568466850058098,-564.45,0.19181898988394092,-564.29,0.1951749371079588,-568.03,0.2205237647904753,-565.87,0.20738699387316162,-230.1,0.23089389078555655,-563.14,0.1858528156671605,-555.93,0.1812986035776208,-231.67,0.29352670419484156
381,-563.57,0.18550387951308184,-264.54,0.21314840361976023,-555.34,0.2039442934786419,-562.73,0.1718592326277042,-568.34,0.18751121816148658,-559.25,0.18720413021577442,-339.19,0.2520561477830705,-569.07,0.174286552222103,-564.83,0.1873032187839309,-282.78,0.23005759176626572,-193.29,0.2592837052637171,-573.46,0.18565383501242133,-564.87,0.17488852750245285,-560.61,0.18024324229548205,-563.81,0.1643145508990947,-567.05,0.17661209001026246,-568.16,0.1812586960289812,-562.04,0.1657183745321005,-562.2,0.15308753184510757,-580.92,0.25075338541306597,-289.05,0.19877297988511364,-563.46,0.17222507395787306,-568.41,0.19643384710442252,-562.56,0.17723038769113642,-247.02,0.2389295218853859,-336.71,0.30744747857787336,-565.9,0.17984884616119862,-218.95,0.2516996946319039,-576.59,0.23033610001090077,-565.52,0.1953935828947893,-568.58,0.18555215875921938,-564.3,0.17874575077046767,-564.66,0.18992430778877872,-564.46,0.20347795819794656,-567.74,0.20422479425654172,-565.54,0.19099999058299372,-229.72,0.24489066801370327,-563.26,0.1882586033072443,-555.67,0.18371962569093636,-231.34,0.31269888786022865
382,-564.62,0.18548540619687326,-264.04,0.20228940437029228,-556.39,0.20403181690503974,-562.94,0.17658283584924406,-568.63,0.18803846377208927,-560.21,0.1872271669100798,-339.4,0.25756395700281753,-569.28,0.18028582967897464,-565.75,0.1872211722881953,-282.24,0.23032902857081136,-194.58,0.2591997676230711,-573.71,0.17458520059705485,-565.04,0.17562927457875846,-561.7,0.1801774839574411,-564.77,0.16444475801020725,-567.3,0.17363566371667452,-568.33,0.17835013532197092,-563.13,0.16568212674526506,-563.16,0.15310949377413863,-581.21,0.257036990653875,-288.72,0.1882071693767942,-564.46,0.1723773877266631,-568.66,0.19549171831584367,-563.52,0.1772796042043756,-246.56,0.24683663464819572,-335.87,0.30749979917389697,-566.94,0.17584707491428403,-218.66,0.2574632833831157,-576.8,0.2135444920290504,-565.77,0.19614196923497207,-569.58,0.1854778291067612,-564.47,0.17935942985231818,-565.62,0.18993459964717774,-565.38,0.20373862849724084,-567.99,0.20317171668603706,-565.79,0.18954086420106775,-229.35,0.24812888369756486,-564.22,0.18831187848228476,-555.93,0.18369761236209858,-231.05,0.3192671030317138
383,-564.16,0.18536210705020834,-263.71,0.20279203016384217,-555.84,0.20436156168548764,-563.11,0.1768533580177742,-568.76,0.18960389752097664,-559.79,0.18725598193385215,-338.36,0.26255466336535954,-569.49,0.17944223558510553,-565.29,0.18199215431684446,-281.86,0.23324026883132926,-194.12,0.25927318050362574,-573.83,0.1727723145220938,-565.12,0.17621047343214535,-561.11,0.18218014603027105,-564.39,0.16425833754361768,-567.43,0.17417147731951366,-568.5,0.16399459118672682,-562.58,0.1641627113218199,-562.7,0.15190823279820237,-581.38,0.26653930703171524,-288.47,0.18742480380089357,-564.0,0.1736671654726507,-568.83,0.18454207900730765,-563.1,0.17173509448230162,-246.39,0.25691292777323516,-336.46,0.3118200992480487,-566.52,0.17577160496518718,-218.45,0.24303534895971676,-576.92,0.191180658405452,-565.89,0.19712428778328345,-569.16,0.17072553510208233,-564.72,0.17974801034435933,-565.16,0.1864170887383365,-564.96,0.20440386098253321,-568.15,0.18934873692107196,-565.92,0.18989876633093444,-229.1,0.24925391903602578,-563.85,0.18237321577284332,-556.18,0.17912859768865902,-230.84,0.3002750277386692
384,-563.82,0.18649785796783722,-263.29,0.20330489797429363,-555.51,0.20713111010496243,-561.98,0.1777451145575124,-567.72,0.19302699982315635,-559.42,0.19202066297361436,-338.36,0.26172201633738323,-568.4,0.16309582409905526,-564.99,0.18340710445820207,-281.45,0.23390608079625252,-197.38,0.2589680036601166,-572.83,0.17114918955265024,-564.03,0.17887779189822056,-560.78,0.1830198109222305,-563.98,0.1729896946897301,-566.47,0.17886783137509238,-567.45,0.16424574982076945,-562.21,0.17879149677341996,-562.45,0.15285439458092576,-580.25,0.2678281561081479,-288.05,0.1850460129226742,-563.62,0.17421475382986473,-567.7,0.18657561464538008,-562.77,0.16939602951533872,-245.94,0.25678545315552426,-336.25,0.3127620861162139,-566.15,0.1757854811829706,-218.32,0.23615777118569378,-575.84,0.1715526570886589,-564.72,0.19792289409673153,-568.87,0.170555338142154,-563.59,0.17444152347228167,-564.83,0.1871723190334334,-564.71,0.20490219363248768,-567.19,0.18796694169715583,-564.87,0.1872336352623507,-228.76,0.253191148761973,-563.51,0.18259312544385198,-555.17,0.17912177604614862,-230.42,0.3089177489286078
385,-564.11,0.18648335226178075,-262.96,0.19961390346130314,-555.93,0.20738028751203957,-561.69,0.17775976275182293,-567.34,0.1994725509948438,-559.84,0.19205597084368953,-338.65,0.2679927822194307,-568.11,0.16981645086132652,-565.41,0.19282216770600913,-281.24,0.2178979233828633,-196.8,0.25904803091548156,-572.5,0.17020093881570464,-563.74,0.17941290571437254,-561.24,0.1829920407565806,-564.39,0.1668441956455951,-565.97,0.17271769106314622,-567.04,0.15479169230252787,-562.63,0.17881460769240004,-562.83,0.1529640490973083,-579.92,0.25095543149342736,-287.88,0.1781438405775309,-564.08,0.16867772785118512,-567.37,0.18376940824793725,-563.14,0.16737136752402423,-245.73,0.2560544128817028,-336.17,0.31351860325062886,-566.61,0.17581415081605783,-218.24,0.21727451785894625,-575.55,0.17519823219758843,-564.52,0.19471047119146423,-569.2,0.17412278664507638,-563.22,0.1800579622676331,-565.2,0.1868111471803394,-564.92,0.19446144755962308,-566.73,0.18765667708079709,-564.58,0.18401249419817262,-228.64,0.24361140050134605,-563.89,0.18268309850699926,-554.67,0.17910926471075803,-230.29,0.31398061854641146
386,-563.61,0.18354223432168207,-262.67,0.20466981081647842,-555.38,0.2077848817446873,-563.4,0.17517779502219866,-569.14,0.1953857861740081,-559.33,0.20189295895484002,-338.73,0.2673685421826138,-569.91,0.16974625661493886,-564.91,0.18903980320220803,-280.78,0.21862407318254073,-190.62,0.2590797405946833,-574.21,0.1702177873803014,-565.62,0.179306608419161,-560.69,0.18853655404241182,-563.89,0.1651695129713301,-567.76,0.17012062779966275,-568.87,0.154473687682661,-562.08,0.1788866625705114,-562.24,0.15524404733576763,-581.84,0.25740490921178194,-287.67,0.1744338806641178,-563.62,0.17479211412244564,-569.16,0.18370217076842466,-562.64,0.16753784221771917,-245.56,0.2528258959635399,-335.87,0.31431518607352776,-566.07,0.16945785609900393,-218.07,0.21097697699276086,-577.26,0.1753140620644407,-566.31,0.19155928591005345,-568.75,0.1709265127391801,-565.05,0.1800280050328893,-564.79,0.19235666280913533,-564.54,0.1994485832319905,-568.53,0.18502876994982587,-566.38,0.1812801530321639,-228.55,0.24376792685271356,-563.43,0.18573908375615772,-556.43,0.17914085364384427,-230.13,0.31349978162400893
387,-563.45,0.1860655443390555,-262.42,0.20745656831332107,-555.26,0.20627807261868594,-563.73,0.17809463764257571,-569.43,0.19834479436790298,-559.21,0.2021643490882963,-338.27,0.27320483662746053,-570.24,0.17004302776758629,-564.66,0.1939574060564031,-280.61,0.21909905886140352,-189.74,0.2600032475354536,-574.63,0.16970873977930173,-565.92,0.1770855999805382,-560.57,0.18872810903692938,-563.68,0.16976590436392186,-568.01,0.17291852542275649,-569.21,0.15460783615984636,-561.96,0.18312444904961633,-562.08,0.1650980040469473,-582.09,0.24707386975624465,-287.51,0.17624614780566905,-563.33,0.1743977622487437,-569.5,0.1803208960987518,-562.43,0.17618830423349463,-245.44,0.2557174015985838,-335.96,0.30954881828408953,-565.86,0.17678309837970374,-217.95,0.2305088303232202,-577.68,0.17588590393947123,-566.6,0.19492718451872376,-568.5,0.17101271971929966,-565.47,0.1802050197622868,-564.49,0.1911328831663649,-564.25,0.19988690246878935,-568.82,0.1877492610160511,-566.75,0.18421829129054132,-228.26,0.258946574156661,-563.14,0.1884859118421801,-556.8,0.17914426252148047,-229.96,0.2991144921179192
388,-564.07,0.1860826648002124,-262.09,0.21016829344613683,-555.84,0.2062313403140661,-563.44,0.17997735861796704,-569.14,0.19885709152005754,-559.79,0.20232465683000772,-338.15,0.2725800023236612,-569.82,0.1704557816049832,-565.33,0.19066048946869327,-280.32,0.22057108677662823,-191.29,0.2591581595802426,-574.25,0.16962859101354189,-565.5,0.17765255640596833,-561.15,0.18724985787914833,-564.35,0.16771803663409135,-567.8,0.16669409344191288,-568.79,0.15482916870885005,-562.5,0.18319510242798986,-562.75,0.16523759933250767,-581.63,0.22762278409838962,-287.38,0.17582585722335042,-564.0,0.174654382666799,-569.16,0.18409939182392682,-563.1,0.17626865180904933,-245.23,0.2637564214869875,-335.87,0.3014760397337195,-566.57,0.17680395718284142,-217.82,0.22767068623169825,-577.26,0.18124145816668538,-566.27,0.19600783555412998,-569.0,0.172635206356907,-564.97,0.18048381468538915,-565.12,0.19114230880034888,-564.96,0.2000095764413915,-568.49,0.18803278323715475,-566.29,0.1781305511354423,-228.26,0.27751014174189814,-563.76,0.19520813692296868,-556.51,0.18410883447923254,-229.88,0.29096406423894594
